IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
SDGHIV,New HIV infections (per 1000 uninfected population),text,SEAR,South-East Asia,Country,IND,India,Year,2021,true,Sex,Male,MLE,,,,,,,,,,0.05,,,0.03,,0.09,0.05 [0.03 – 0.09],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2021,true,Sex,Female,FMLE,,,,,,,,,,0.05,,,0.03,,0.09,0.05 [0.03 – 0.09],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2021,true,Sex,Both sexes,BTSX,,,,,,,,,,0.05,,,0.03,,0.1,0.05 [0.03 – 0.1],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AFR,Africa,Country,DZA,Algeria,Year,2021,true,Sex,Male,MLE,,,,,,,,,,0.05,,,0.04,,0.05,0.05 [0.04 – 0.05],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EMR,Eastern Mediterranean,Country,BHR,Bahrain,Year,2021,true,Sex,Both sexes,BTSX,,,,,,,,,,0.05,,,0.04,,0.05,0.05 [0.04 – 0.05],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EMR,Eastern Mediterranean,Country,YEM,Yemen,Year,2021,true,Sex,Male,MLE,,,,,,,,,,0.05,,,0.04,,0.05,0.05 [0.04 – 0.05],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AMR,Americas,Country,CRI,Costa Rica,Year,2021,true,Sex,Female,FMLE,,,,,,,,,,0.05,,,0.04,,0.06,0.05 [0.04 – 0.06],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,IRL,Ireland,Year,2021,true,Sex,Female,FMLE,,,,,,,,,,0.05,,,0.04,,0.06,0.05 [0.04 – 0.06],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EMR,Eastern Mediterranean,Country,LBY,Libya,Year,2021,true,Sex,Female,FMLE,,,,,,,,,,0.05,,,0.04,,0.06,0.05 [0.04 – 0.06],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AMR,Americas,Country,MEX,Mexico,Year,2021,true,Sex,Female,FMLE,,,,,,,,,,0.05,,,0.04,,0.06,0.05 [0.04 – 0.06],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AMR,Americas,Country,NIC,Nicaragua,Year,2021,true,Sex,Female,FMLE,,,,,,,,,,0.05,,,0.04,,0.08,0.05 [0.04 – 0.08],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2021,true,Sex,Both sexes,BTSX,,,,,,,,,,0.05,,,0.05,,0.06,0.05 [0.05 – 0.06],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2021,true,Sex,Male,MLE,,,,,,,,,,0.06,,,0.03,,0.1,0.06 [0.03 – 0.1],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2021,true,Sex,Female,FMLE,,,,,,,,,,0.06,,,0.03,,0.1,0.06 [0.03 – 0.1],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,ISL,Iceland,Year,2021,true,Sex,Male,MLE,,,,,,,,,,0.06,,,0.03,,0.11,0.06 [0.03 – 0.11],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AFR,Africa,Country,ERI,Eritrea,Year,2021,true,Sex,Both sexes,BTSX,,,,,,,,,,0.06,,,0.03,,0.19,0.06 [0.03 – 0.19],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AMR,Americas,Country,GTM,Guatemala,Year,2021,true,Sex,Female,FMLE,,,,,,,,,,0.06,,,0.04,,0.08,0.06 [0.04 – 0.08],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,MNE,Montenegro,Year,2021,true,Sex,Male,MLE,,,,,,,,,,0.06,,,0.04,,0.1,0.06 [0.04 – 0.1],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2021,true,Sex,Both sexes,BTSX,,,,,,,,,,0.06,,,0.05,,0.06,0.06 [0.05 – 0.06],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,FRA,France,Year,2021,true,Sex,Female,FMLE,,,,,,,,,,0.06,,,0.05,,0.07,0.06 [0.05 – 0.07],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2021,true,Sex,Male,MLE,,,,,,,,,,0.06,,,0.05,,0.08,0.06 [0.05 – 0.08],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,ROU,Romania,Year,2021,true,Sex,Male,MLE,,,,,,,,,,0.06,,,0.05,,0.08,0.06 [0.05 – 0.08],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,CYP,Cyprus,Year,2021,true,Sex,Male,MLE,,,,,,,,,,0.07,,,0.04,,0.09,0.07 [0.04 – 0.09],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,GRC,Greece,Year,2021,true,Sex,Both sexes,BTSX,,,,,,,,,,0.07,,,0.04,,0.09,0.07 [0.04 – 0.09],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,LUX,Luxembourg,Year,2021,true,Sex,Both sexes,BTSX,,,,,,,,,,0.07,,,0.04,,0.09,0.07 [0.04 – 0.09],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EMR,Eastern Mediterranean,Country,LBY,Libya,Year,2021,true,Sex,Both sexes,BTSX,,,,,,,,,,0.07,,,0.05,,0.08,0.07 [0.05 – 0.08],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AMR,Americas,Country,GTM,Guatemala,Year,2021,true,Sex,Both sexes,BTSX,,,,,,,,,,0.07,,,0.05,,0.09,0.07 [0.05 – 0.09],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,IRL,Ireland,Year,2021,true,Sex,Both sexes,BTSX,,,,,,,,,,0.07,,,0.05,,0.09,0.07 [0.05 – 0.09],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,PRT,Portugal,Year,2021,true,Sex,Both sexes,BTSX,,,,,,,,,,0.07,,,0.05,,0.09,0.07 [0.05 – 0.09],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AFR,Africa,Country,BFA,Burkina Faso,Year,2021,true,Sex,Male,MLE,,,,,,,,,,0.07,,,0.05,,0.1,0.07 [0.05 – 0.1],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2021,true,Sex,Female,FMLE,,,,,,,,,,0.07,,,0.05,,0.1,0.07 [0.05 – 0.1],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2021,true,Sex,Both sexes,BTSX,,,,,,,,,,0.07,,,0.05,,0.11,0.07 [0.05 – 0.11],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,WPR,Western Pacific,Country,KHM,Cambodia,Year,2021,true,Sex,Both sexes,BTSX,,,,,,,,,,0.07,,,0.06,,0.07,0.07 [0.06 – 0.07],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AMR,Americas,Country,CHL,Chile,Year,2021,true,Sex,Female,FMLE,,,,,,,,,,0.07,,,0.06,,0.08,0.07 [0.06 – 0.08],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AMR,Americas,Country,CUB,Cuba,Year,2021,true,Sex,Female,FMLE,,,,,,,,,,0.07,,,0.06,,0.08,0.07 [0.06 – 0.08],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2021,true,Sex,Female,FMLE,,,,,,,,,,0.07,,,0.06,,0.08,0.07 [0.06 – 0.08],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,UZB,Uzbekistan,Year,2021,true,Sex,Female,FMLE,,,,,,,,,,0.07,,,0.06,,0.08,0.07 [0.06 – 0.08],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2021,true,Sex,Male,MLE,,,,,,,,,,0.07,,,0.06,,0.09,0.07 [0.06 – 0.09],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2021,true,Sex,Both sexes,BTSX,,,,,,,,,,0.07,,,0.06,,0.09,0.07 [0.06 – 0.09],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,GEO,Georgia,Year,2021,true,Sex,Female,FMLE,,,,,,,,,,0.07,,,0.07,,0.08,0.07 [0.07 – 0.08],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2021,true,Sex,Female,FMLE,,,,,,,,,,0.07,,,0.07,,0.08,0.07 [0.07 – 0.08],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AFR,Africa,Country,ERI,Eritrea,Year,2021,true,Sex,Female,FMLE,,,,,,,,,,0.08,,,0.04,,0.22,0.08 [0.04 – 0.22],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AMR,Americas,Country,GTM,Guatemala,Year,2021,true,Sex,Male,MLE,,,,,,,,,,0.08,,,0.05,,0.11,0.08 [0.05 – 0.11],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AFR,Africa,Country,BFA,Burkina Faso,Year,2021,true,Sex,Both sexes,BTSX,,,,,,,,,,0.08,,,0.05,,0.12,0.08 [0.05 – 0.12],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2021,true,Sex,Male,MLE,,,,,,,,,,0.08,,,0.05,,0.12,0.08 [0.05 – 0.12],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AMR,Americas,Country,ARG,Argentina,Year,2021,true,Sex,Female,FMLE,,,,,,,,,,0.08,,,0.06,,0.09,0.08 [0.06 – 0.09],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,LTU,Lithuania,Year,2021,true,Sex,Both sexes,BTSX,,,,,,,,,,0.08,,,0.06,,0.09,0.08 [0.06 – 0.09],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AMR,Americas,Country,ECU,Ecuador,Year,2021,true,Sex,Female,FMLE,,,,,,,,,,0.08,,,0.06,,0.1,0.08 [0.06 – 0.1],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EMR,Eastern Mediterranean,Country,LBY,Libya,Year,2021,true,Sex,Male,MLE,,,,,,,,,,0.08,,,0.06,,0.1,0.08 [0.06 – 0.1],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,ESP,Spain,Year,2021,true,Sex,Both sexes,BTSX,,,,,,,,,,0.08,,,0.06,,0.1,0.08 [0.06 – 0.1],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AMR,Americas,Country,HND,Honduras,Year,2021,true,Sex,Both sexes,BTSX,,,,,,,,,,0.08,,,0.06,,0.11,0.08 [0.06 – 0.11],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AMR,Americas,Country,NIC,Nicaragua,Year,2021,true,Sex,Both sexes,BTSX,,,,,,,,,,0.08,,,0.06,,0.12,0.08 [0.06 – 0.12],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2021,true,Sex,Female,FMLE,,,,,,,,,,0.08,,,0.07,,0.08,0.08 [0.07 – 0.08],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2021,true,Sex,Male,MLE,,,,,,,,,,0.08,,,0.07,,0.08,0.08 [0.07 – 0.08],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EMR,Eastern Mediterranean,Country,BHR,Bahrain,Year,2021,true,Sex,Male,MLE,,,,,,,,,,0.08,,,0.07,,0.09,0.08 [0.07 – 0.09],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2021,true,Sex,Female,FMLE,,,,,,,,,,0.09,,,0.01,,0.32,0.09 [0.01 – 0.32],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,BLR,Belarus,Year,2021,true,Sex,Female,FMLE,,,,,,,,,,0.09,,,0.05,,0.16,0.09 [0.05 – 0.16],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,IRL,Ireland,Year,2021,true,Sex,Male,MLE,,,,,,,,,,0.09,,,0.06,,0.12,0.09 [0.06 – 0.12],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,LUX,Luxembourg,Year,2021,true,Sex,Male,MLE,,,,,,,,,,0.09,,,0.06,,0.14,0.09 [0.06 – 0.14],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AFR,Africa,Country,BFA,Burkina Faso,Year,2021,true,Sex,Female,FMLE,,,,,,,,,,0.09,,,0.06,,0.15,0.09 [0.06 – 0.15],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AFR,Africa,Country,ETH,Ethiopia,Year,2021,true,Sex,Male,MLE,,,,,,,,,,0.09,,,0.07,,0.1,0.09 [0.07 – 0.1],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2021,true,Sex,Female,FMLE,,,,,,,,,,0.09,,,0.07,,0.11,0.09 [0.07 – 0.11],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,FRA,France,Year,2021,true,Sex,Both sexes,BTSX,,,,,,,,,,0.09,,,0.07,,0.11,0.09 [0.07 – 0.11],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AFR,Africa,Country,SEN,Senegal,Year,2021,true,Sex,Female,FMLE,,,,,,,,,,0.09,,,0.07,,0.16,0.09 [0.07 – 0.16],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,TJK,Tajikistan,Year,2021,true,Sex,Female,FMLE,,,,,,,,,,0.09,,,0.08,,0.11,0.09 [0.08 – 0.11],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,SEAR,South-East Asia,Country,THA,Thailand,Year,2021,true,Sex,Both sexes,BTSX,,,,,,,,,,0.09,,,0.09,,0.1,0.09 [0.09 – 0.1],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2021,true,Sex,Both sexes,BTSX,,,,,,,,,,0.1,,,0.01,,0.35,0.1 [0.01 – 0.35],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2021,true,Sex,Both sexes,BTSX,,,,,,,,,,0.1,,,0.04,,0.15,0.1 [0.04 – 0.15],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AMR,Americas,Country,PER,Peru,Year,2021,true,Sex,Female,FMLE,,,,,,,,,,0.1,,,0.07,,0.13,0.1 [0.07 – 0.13],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AFR,Africa,Country,SEN,Senegal,Year,2021,true,Sex,Both sexes,BTSX,,,,,,,,,,0.1,,,0.07,,0.18,0.1 [0.07 – 0.18],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,TJK,Tajikistan,Year,2021,true,Sex,Both sexes,BTSX,,,,,,,,,,0.1,,,0.08,,0.12,0.1 [0.08 – 0.12],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AFR,Africa,Country,SEN,Senegal,Year,2021,true,Sex,Male,MLE,,,,,,,,,,0.1,,,0.08,,0.19,0.1 [0.08 – 0.19],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2021,true,Sex,Both sexes,BTSX,,,,,,,,,,0.1,,,0.09,,0.1,0.1 [0.09 – 0.1],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,WPR,Western Pacific,Country,KHM,Cambodia,Year,2021,true,Sex,Male,MLE,,,,,,,,,,0.1,,,0.09,,0.11,0.1 [0.09 – 0.11],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2021,true,Sex,Both sexes,BTSX,,,,,,,,,,0.1,,,0.09,,0.12,0.1 [0.09 – 0.12],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2021,true,Sex,Male,MLE,,,,,,,,,,0.11,,,0.01,,0.38,0.11 [0.01 – 0.38],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AFR,Africa,Country,BEN,Benin,Year,2021,true,Sex,Male,MLE,,,,,,,,,,0.11,,,0.06,,0.17,0.11 [0.06 – 0.17],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,PRT,Portugal,Year,2021,true,Sex,Male,MLE,,,,,,,,,,0.11,,,0.07,,0.15,0.11 [0.07 – 0.15],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AMR,Americas,Country,NIC,Nicaragua,Year,2021,true,Sex,Male,MLE,,,,,,,,,,0.11,,,0.08,,0.17,0.11 [0.08 – 0.17],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AMR,Americas,Country,ARG,Argentina,Year,2021,true,Sex,Both sexes,BTSX,,,,,,,,,,0.11,,,0.09,,0.13,0.11 [0.09 – 0.13],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,TJK,Tajikistan,Year,2021,true,Sex,Male,MLE,,,,,,,,,,0.11,,,0.09,,0.13,0.11 [0.09 – 0.13],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2021,true,Sex,Male,MLE,,,,,,,,,,0.11,,,0.09,,0.14,0.11 [0.09 – 0.14],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AMR,Americas,Country,ECU,Ecuador,Year,2021,true,Sex,Both sexes,BTSX,,,,,,,,,,0.11,,,0.09,,0.15,0.11 [0.09 – 0.15],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2021,true,Sex,Both sexes,BTSX,,,,,,,,,,0.11,,,0.1,,0.12,0.11 [0.1 – 0.12],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,UZB,Uzbekistan,Year,2021,true,Sex,Both sexes,BTSX,,,,,,,,,,0.11,,,0.1,,0.12,0.11 [0.1 – 0.12],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AFR,Africa,Country,MRT,Mauritania,Year,2021,true,Sex,Female,FMLE,,,,,,,,,,0.12,,,0.07,,0.17,0.12 [0.07 – 0.17],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,BLR,Belarus,Year,2021,true,Sex,Both sexes,BTSX,,,,,,,,,,0.12,,,0.07,,0.21,0.12 [0.07 – 0.21],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,GRC,Greece,Year,2021,true,Sex,Male,MLE,,,,,,,,,,0.12,,,0.08,,0.15,0.12 [0.08 – 0.15],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AFR,Africa,Country,BDI,Burundi,Year,2021,true,Sex,Male,MLE,,,,,,,,,,0.12,,,0.08,,0.18,0.12 [0.08 – 0.18],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AMR,Americas,Country,PRY,Paraguay,Year,2021,true,Sex,Female,FMLE,,,,,,,,,,0.12,,,0.09,,0.15,0.12 [0.09 – 0.15],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,FRA,France,Year,2021,true,Sex,Male,MLE,,,,,,,,,,0.12,,,0.09,,0.16,0.12 [0.09 – 0.16],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2021,true,Sex,Male,MLE,,,,,,,,,,0.12,,,0.11,,0.12,0.12 [0.11 – 0.12],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AFR,Africa,Country,ETH,Ethiopia,Year,2021,true,Sex,Both sexes,BTSX,,,,,,,,,,0.12,,,0.11,,0.13,0.12 [0.11 – 0.13],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AMR,Americas,Country,BRA,Brazil,Year,2021,true,Sex,Female,FMLE,,,,,,,,,,0.13,,,0.06,,0.18,0.13 [0.06 – 0.18],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2021,true,Sex,Both sexes,BTSX,,,,,,,,,,0.13,,,0.06,,0.27,0.13 [0.06 – 0.27],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2021,true,Sex,Female,FMLE,,,,,,,,,,0.13,,,0.06,,0.27,0.13 [0.06 – 0.27],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2021,true,Sex,Male,MLE,,,,,,,,,,0.13,,,0.06,,0.27,0.13 [0.06 – 0.27],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AFR,Africa,Country,MRT,Mauritania,Year,2021,true,Sex,Both sexes,BTSX,,,,,,,,,,0.13,,,0.08,,0.19,0.13 [0.08 – 0.19],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AMR,Americas,Country,HND,Honduras,Year,2021,true,Sex,Male,MLE,,,,,,,,,,0.13,,,0.09,,0.19,0.13 [0.09 – 0.19],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,LTU,Lithuania,Year,2021,true,Sex,Male,MLE,,,,,,,,,,0.13,,,0.1,,0.15,0.13 [0.1 – 0.15],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2021,true,Sex,Both sexes,BTSX,,,,,,,,,,0.13,,,0.1,,0.17,0.13 [0.1 – 0.17],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AMR,Americas,Country,MEX,Mexico,Year,2021,true,Sex,Both sexes,BTSX,,,,,,,,,,0.13,,,0.1,,0.17,0.13 [0.1 – 0.17],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,UKR,Ukraine,Year,2021,true,Sex,Female,FMLE,,,,,,,,,,0.13,,,0.1,,0.19,0.13 [0.1 – 0.19],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,KAZ,Kazakhstan,Year,2021,true,Sex,Female,FMLE,,,,,,,,,,0.13,,,0.11,,0.16,0.13 [0.11 – 0.16],,,EN,2022-09-21T22:00:00.000Z
